	cellLine	tsne-2d-one	tsne-2d-two
285	MCF102A	4.0004554	30.177828
286	MCF102A	3.0356646	29.443707
287	MCF102A	3.5826335	31.601406
288	MCF102A	3.7659516	31.920431
289	MCF102A	3.2102246	31.020594
290	MCF102A	3.0547662	30.76997
291	MCF102A	3.9103327	29.836668
292	MCF102A	3.8999496	29.922659
293	MCF102A	3.427917	29.481457
294	MCF102A	3.2350872	28.423847
295	MCF102A	3.2640138	28.43702
296	MCF102A	3.4733067	28.816736
297	MCF102A	5.451028	30.582262
298	MCF102A	4.5219016	29.883661
299	MCF102A	4.8971896	29.961657
300	MCF102A	4.3359966	29.450891
301	MCF102A	5.545348	30.301376
302	MCF102A	6.1184855	30.627007
303	MCF102A	6.407292	30.528044
304	MCF102A	6.643549	30.826582
305	MCF102A	7.4944744	31.585752
306	MCF102A	6.663107	30.33799
307	MCF102A	6.3265586	30.241877
308	MCF102A	6.140304	30.077166
309	MCF102A	4.816637	29.30412
310	MCF102A	4.0079603	29.301813
311	MCF102A	4.140171	29.094606
312	MCF102A	4.1005096	29.08701
313	MCF102A	4.5957565	29.458063
314	MCF102A	4.848962	29.533821
315	MCF102A	6.221345	29.88887
316	MCF102A	6.2196803	29.492235
317	MCF102A	11.819657	32.642494
318	MCF102A	12.101171	32.81438
319	MCF102A	6.7212067	29.755463
320	MCF102A	4.4882255	28.692448
321	MCF102A	5.2778583	28.800238
322	MCF102A	6.899159	31.892666
323	MCF102A	7.735086	29.95834
324	MCF102A	8.859462	30.357544
325	MCF102A	8.662238	34.326458
326	MCF102A	9.006193	35.02815
327	MCF102A	10.72289	35.654152
328	MCF102A	10.716286	35.82008
329	MCF102A	8.80835	34.780872
330	MCF102A	11.2111225	30.823086
331	MCF102A	11.207493	30.893108
332	MCF102A	9.523009	23.897484
333	MCF102A	9.67529	23.059147
334	MCF102A	10.187111	23.475157
335	MCF102A	13.372927	25.952099
336	MCF102A	15.344747	29.221394
337	MCF102A	15.159717	29.442629
338	MCF102A	15.336439	29.245
339	MCF102A	15.388573	28.39775
340	MCF102A	15.909464	28.470558
341	MCF102A	15.71452	28.406506
342	MCF102A	16.247135	30.77473
343	MCF102A	16.19556	31.527952
344	MCF102A	16.247486	31.371132
345	MCF102A	16.2634	31.768589
346	MCF102A	16.135792	31.55849
347	MCF102A	16.16883	31.901114
348	MCF102A	16.14365	32.19773
349	MCF102A	15.872327	31.575287
350	MCF102A	15.914549	31.63273
351	MCF102A	16.462437	30.026953
352	MCF102A	16.36978	29.16634
353	MCF102A	16.41747	28.726257
354	MCF102A	16.448519	30.51501
355	MCF102A	16.203257	31.83885
356	MCF102A	16.268312	31.650545
357	MCF102A	16.290953	31.491423
358	MCF102A	16.312065	31.744095
359	MCF102A	16.487791	31.485361
360	MCF102A	16.111172	31.738447
361	MCF102A	16.162966	34.727905
362	MCF102A	16.461657	35.678303
363	MCF102A	16.424522	35.279404
364	MCF102A	16.43289	35.88186
365	MCF102A	16.32941	36.123608
366	MCF102A	15.2446165	32.50028
367	MCF102A	15.030353	32.880215
368	MCF102A	15.109011	35.259563
369	MCF102A	10.160033	31.531693
370	MCF102A	10.108535	31.216768
371	MCF102A	10.185379	31.212967
372	MCF102A	10.13649	31.139677
373	MCF102A	1.6343324	24.888643
374	MCF102A	9.446136	30.49652
375	MCF102A	9.436764	30.705101
376	MCF102A	9.483773	30.755205
377	MCF102A	9.503772	30.748432
378	MCF102A	9.579623	30.799446
379	MCF102A	9.635079	30.792557
380	MCF102A	9.721515	31.005474
381	MCF102A	9.213861	30.310188
382	MCF102A	9.432188	30.772282
383	MCF102A	9.466307	31.498951
384	MCF102A	9.639082	31.923933
385	MCF102A	9.431407	31.600033
386	MCF102A	9.190676	31.246315
387	MCF102A	0.25576985	26.57658
388	MCF102A	9.336277	32.384422
389	MCF102A	9.82237	32.7631
390	MCF102A	9.732987	32.5538
391	MCF102A	9.624023	32.697098
392	MCF102A	-1.1626256	24.928644
393	MCF102A	0.1693903	26.725573
394	MCF102A	0.12491695	26.221067
395	MCF102A	0.30490568	26.806673
396	MCF102A	9.581274	32.565105
397	MCF102A	9.382505	31.549335
398	MCF102A	0.5716649	26.378273
399	MCF102A	9.387147	31.744005
400	MCF102A	9.337715	33.268356
401	MCF102A	8.7778225	32.238583
402	MCF102A	8.689463	32.454594
403	MCF102A	1.135622	26.650381
404	MCF102A	0.72117174	26.203382
405	MCF102A	0.50730634	26.775328
406	MCF102A	8.48177	33.721664
407	MCF102A	8.299345	33.468693
408	MCF102A	8.011948	32.94298
409	MCF102A	0.49413267	26.223906
410	MCF102A	0.53153044	26.428268
411	MCF102A	0.503283	26.400587
412	MCF102A	0.6346985	26.061298
413	MCF102A	0.5913989	26.34368
414	MCF102A	0.6267757	26.165716
415	MCF102A	0.7149573	25.809414
416	MCF102A	0.715849	25.47023
417	MCF102A	0.8164831	25.594515
418	MCF102A	0.90454286	25.848133
419	MCF102A	0.8801294	25.779675
420	MCF102A	0.8785528	25.745037
421	MCF102A	1.0648134	26.18608
422	MCF102A	1.0686901	26.179964
423	MCF102A	1.0362357	26.072598
424	MCF102A	0.9742132	26.023603
425	MCF102A	1.0013258	26.195717
426	MCF102A	1.3088554	26.35477
427	MCF102A	1.4989122	26.17787
428	MCF102A	1.5168395	26.371525
429	MCF102A	1.5026839	26.66708
430	MCF102A	1.4972756	26.564032
431	MCF102A	8.289607	33.00647
432	MCF102A	8.521009	33.38343
433	MCF102A	8.387898	32.829548
434	MCF102A	8.698681	33.817474
435	MCF102A	8.482944	34.484528
436	MCF102A	7.432654	32.92606
437	MCF102A	8.260877	33.703884
438	MCF102A	6.8724694	32.710617
439	MCF102A	1.1529574	26.994688
440	MCF102A	4.3457932	32.56641
441	MCF102A	3.9937787	32.689114
442	MCF102A	4.0271783	32.819134
443	MCF102A	4.2298903	32.960175
444	MCF102A	4.01775	33.088085
445	MCF102A	8.037502	35.179108
446	MCF102A	7.5243053	34.947403
447	MCF102A	8.078715	34.882076
448	MCF102A	8.409749	35.014442
449	MCF102A	8.086234	34.5305
450	MCF102A	7.6634736	34.6665
451	MCF102A	7.919295	33.747353
452	MCF102A	7.9996066	34.113525
453	MCF102A	8.385779	34.69948
454	MCF102A	8.369245	35.105984
455	MCF102A	7.9933686	34.813488
456	MCF102A	8.732998	35.30229
457	MCF102A	7.804116	34.016182
458	MCF102A	8.192905	35.395645
459	MCF102A	8.114103	35.3992
460	MCF102A	8.093814	34.874046
461	MCF102A	8.771175	35.402775
462	MCF102A	8.7247305	35.27836
463	MCF102A	8.755806	35.363247
464	MCF102A	8.737931	35.368828
465	MCF102A	8.729862	35.430393
466	MCF102A	8.754897	35.51916
467	MCF102A	8.455851	35.41412
468	MCF102A	8.743682	35.54742
469	MCF102A	8.602339	35.30889
470	MCF102A	8.724835	35.442398
471	MCF102A	8.722826	35.39644
472	MCF102A	8.223149	34.332783
473	MCF102A	4.2836666	32.73257
474	MCF102A	4.1787176	32.895504
475	MCF102A	7.2245216	34.830254
476	MCF102A	7.4361854	34.61881
477	MCF102A	7.82373	34.963264
478	MCF102A	8.075213	35.041588
479	MCF102A	8.137057	35.129875
480	MCF102A	7.7746553	35.082718
481	MCF102A	7.90079	35.08136
482	MCF102A	7.935401	35.25767
483	MCF102A	8.077267	35.313465
484	MCF102A	7.775979	35.26609
485	MCF102A	7.595197	35.1187
486	MCF102A	4.8219776	33.049316
487	MCF102A	4.526092	33.007126
488	MCF102A	4.271921	33.16595
489	MCF102A	7.122885	34.896713
490	MCF102A	7.7048206	35.173664
491	MCF102A	8.439164	35.36278
492	MCF102A	8.333133	35.286964
493	MCF102A	8.415259	35.356174
494	MCF102A	8.147997	35.21232
495	MCF102A	7.8270807	34.99339
496	MCF102A	8.071404	35.07995
497	MCF102A	7.8991237	35.01565
498	MCF102A	7.5652514	34.8486
