	cellLine	tsne-2d-one	tsne-2d-two
121	MCF102A	9.280407	26.520065
122	MCF102A	3.781877	34.462692
123	MCF102A	29.675653	4.8288713
124	MCF102A	13.721806	-7.258823
125	MCF102A	19.00946	-6.25387
126	MCF102A	8.371235	15.363827
127	MCF102A	5.395515	13.534028
128	MCF102A	5.3842273	-17.573715
129	MCF102A	10.72352	13.509714
130	MCF102A	20.742186	1.706513
131	MCF102A	1.716046	-4.851727
132	MCF102A	32.428284	-6.979604
133	MCF102A	27.593657	-3.06592
134	MCF102A	11.976922	5.1575017
135	MCF102A	32.269077	-18.442774
136	MCF102A	3.2056682	-38.573814
137	MCF102A	52.058105	2.047908
138	MCF102A	52.250175	-6.7309346
139	MCF102A	34.94595	-5.206735
140	MCF102A	34.962933	-5.212568
141	MCF102A	25.73489	-23.181227
142	MCF102A	50.371872	-4.349423
143	MCF102A	34.986794	-5.210491
144	MCF102A	17.91912	16.068672
145	MCF102A	24.07486	28.440493
146	MCF102A	26.979845	18.318546
147	MCF102A	26.90029	18.21028
148	MCF102A	38.94601	7.5940256
149	MCF102A	22.515774	32.229942
150	MCF102A	20.114384	33.231373
151	MCF102A	21.310457	33.34667
152	MCF102A	2.9222891	38.57846
153	MCF102A	11.209451	41.742466
154	MCF102A	18.740248	36.708725
155	MCF102A	38.27657	27.174269
156	MCF102A	20.602222	39.58201
157	MCF102A	7.12544	43.56399
158	MCF102A	10.571053	41.991425
159	MCF102A	4.340848	43.22242
160	MCF102A	4.6505337	43.268696
161	MCF102A	20.69835	41.830048
162	MCF102A	10.3481655	27.433126
163	MCF102A	18.578056	32.53032
164	MCF102A	20.68291	29.879251
165	MCF102A	-2.9211593	32.92175
166	MCF102A	3.316288	39.15419
167	MCF102A	-7.389587	24.565355
168	MCF102A	-5.7477803	29.993956
169	MCF102A	-6.0831623	29.945927
170	MCF102A	39.78314	26.52981
171	MCF102A	39.9394	26.567337
172	MCF102A	39.551872	26.426012
173	MCF102A	40.1117	26.33718
174	MCF102A	17.208418	34.60469
175	MCF102A	17.635859	14.882053
176	MCF102A	30.393866	-31.845972
177	MCF102A	46.945374	1.1385785
178	MCF102A	34.030598	1.9060318
179	MCF102A	46.182365	1.1181779
180	MCF102A	44.482395	0.27520886
181	MCF102A	21.48025	1.3142583
182	MCF102A	26.399136	27.782047
183	MCF102A	55.807068	-0.0739467
184	MCF102A	55.783154	0.059174072
185	MCF102A	55.563175	-1.7183051
186	MCF102A	59.155922	7.956109
187	MCF102A	59.032806	1.4893126
188	MCF102A	58.875275	0.9650027
189	MCF102A	59.074707	1.1083418
190	MCF102A	59.460518	1.1265612
191	MCF102A	59.83289	1.3148199
192	MCF102A	60.285797	1.4293734
193	MCF102A	59.285515	1.3654541
194	MCF102A	55.612576	0.74212843
195	MCF102A	54.996685	-3.5113187
196	MCF102A	56.156223	0.34113607
197	MCF102A	56.371178	-0.49410737
198	MCF102A	56.47894	-0.18812726
199	MCF102A	46.80829	-17.319645
200	MCF102A	35.436615	12.714058
201	MCF102A	37.27281	11.6933155
202	MCF102A	37.244507	11.540303
203	MCF102A	35.200058	11.602731
204	MCF102A	19.991224	-28.562553
205	MCF102A	20.207144	-29.244686
206	MCF102A	-1.8623137	-12.664463
207	MCF102A	-2.4292138	-11.525901
208	MCF102A	9.513036	-26.601917
209	MCF102A	-2.8348126	8.366577
210	MCF102A	2.5054128	23.872252
211	MCF102A	7.779769	6.156552
212	MCF102A	-7.0378737	22.138248
213	MCF102A	-10.776196	0.95993525
214	MCF102A	-10.967249	0.80276006
215	MCF102A	-5.905883	28.295786
216	MCF102A	-10.955527	1.2837212
217	MCF102A	-6.5470023	27.764109
218	MCF102A	21.481615	-15.053563
219	MCF102A	-14.89033	25.188194
220	MCF102A	2.7287009	42.18855
221	MCF102A	1.323602	20.05515
222	MCF102A	17.020353	24.255827
223	MCF102A	-17.289085	10.822154
224	MCF102A	-14.320239	29.244366
225	MCF102A	-14.418221	29.017591
226	MCF102A	-4.806153	37.315426
227	MCF102A	-14.431817	27.937292
228	MCF102A	-19.063354	2.7423947
229	MCF102A	-14.444493	23.518198
230	MCF102A	-14.269395	23.246542
231	MCF102A	-14.349691	20.884365
232	MCF102A	-7.123846	20.196922
233	MCF102A	1.6002219	19.99554
234	MCF102A	-9.765131	33.87354
235	MCF102A	23.367973	24.42156
236	MCF102A	2.2241387	28.976772
237	MCF102A	-2.2072895	24.29555
238	MCF102A	-2.4980872	24.610498
239	MCF102A	-13.31844	23.61106
240	MCF102A	0.9515807	28.023058
241	MCF102A	0.35672724	27.89784
242	MCF102A	0.5601011	27.944221
243	MCF102A	-3.0384731	37.984394
244	MCF102A	-9.518004	33.195835
245	MCF102A	-16.855726	21.03354
246	MCF102A	-13.39216	30.462103
247	MCF102A	-9.458276	24.978813
248	MCF102A	1.3909699	40.719204
249	MCF102A	13.7897005	39.64078
250	MCF102A	14.030253	39.614628
251	MCF102A	36.48067	2.4682462
252	MCF102A	37.917274	28.321478
253	MCF102A	51.638245	4.193806
254	MCF102A	61.961933	3.8249874
255	MCF102A	51.490826	4.1798525
256	MCF102A	51.612625	5.3652506
257	MCF102A	22.545794	-4.0386667
258	MCF102A	27.056313	-20.935846
259	MCF102A	21.022491	29.72346
260	MCF102A	21.055193	29.62725
261	MCF102A	21.193232	29.408361
262	MCF102A	15.938737	42.051723
263	MCF102A	16.79742	40.39457
264	MCF102A	-5.456059	37.971203
265	MCF102A	19.067343	22.03225
266	MCF102A	18.410044	21.35124
267	MCF102A	22.59372	-0.5642049
268	MCF102A	22.662882	-0.5988777
269	MCF102A	13.047766	38.93167
270	MCF102A	28.856806	3.4734745
271	MCF102A	7.4964924	40.64461
272	MCF102A	25.195541	33.716072
273	MCF102A	22.291897	19.088747
274	MCF102A	49.61499	15.31888
275	MCF102A	57.2937	2.9872189
276	MCF102A	57.152817	3.0072815
277	MCF102A	55.304565	5.117426
278	MCF102A	42.000725	23.209934
279	MCF102A	41.542957	23.614458
280	MCF102A	36.99702	27.578083
281	MCF102A	21.68877	19.391613
282	MCF102A	39.527832	-28.143017
283	MCF102A	39.43158	-27.729576
284	MCF102A	8.58257	26.984705
285	MCF102A	15.267958	-5.035609
286	MCF102A	31.965601	-9.334232
287	MCF102A	34.733162	-8.706553
288	MCF102A	33.138332	-8.443805
289	MCF102A	4.082333	6.4859176
290	MCF102A	10.833097	18.215736
291	MCF102A	40.17766	21.804634
292	MCF102A	30.941864	27.110964
293	MCF102A	-10.651302	32.35692
294	MCF102A	-11.229726	6.4964767
295	MCF102A	13.040675	19.311823
296	MCF102A	13.202979	19.307346
297	MCF102A	5.620992	-4.113117
298	MCF102A	6.335141	-3.5038877
299	MCF102A	24.703445	16.40421
300	MCF102A	5.3820353	20.303185
301	MCF102A	49.437653	-21.627188
302	MCF102A	42.33444	-5.1013236
303	MCF102A	51.633686	-0.8747363
304	MCF102A	47.623047	-6.012138
305	MCF102A	42.405964	-6.9685926
306	MCF102A	-13.056757	-32.11803
307	MCF102A	-21.312305	-17.406525
308	MCF102A	-18.91852	-19.999445
309	MCF102A	-18.646685	-19.007524
310	MCF102A	-18.526752	-19.237793
311	MCF102A	-22.12736	-16.983807
312	MCF102A	-22.497494	-16.666002
313	MCF102A	-18.601759	-18.41941
314	MCF102A	-20.93449	16.84904
315	MCF102A	-21.065952	-11.460508
316	MCF102A	-21.279411	-11.322715
317	MCF102A	14.67967	8.469369
318	MCF102A	14.725297	8.495525
319	MCF102A	25.048725	17.277376
320	MCF102A	9.998922	-16.862457
321	MCF102A	22.81332	26.006535
322	MCF102A	40.42439	10.079831
323	MCF102A	23.910082	28.546618
324	MCF102A	21.96105	27.68939
325	MCF102A	22.424358	27.400236
326	MCF102A	21.835287	27.754147
327	MCF102A	27.776485	-25.006536
328	MCF102A	30.520538	-23.232323
329	MCF102A	30.26261	-23.02333
330	MCF102A	13.459406	31.738941
331	MCF102A	12.976213	31.206955
332	MCF102A	49.595535	10.107047
333	MCF102A	27.909622	-27.689703
334	MCF102A	27.91734	-27.676725
335	MCF102A	15.238813	-13.327389
336	MCF102A	10.324102	0.3248174
337	MCF102A	-20.945433	3.9310417
338	MCF102A	9.48909	-11.202142
339	MCF102A	-5.720751	-21.449959
340	MCF102A	-6.1002374	-21.481506
341	MCF102A	10.408148	-11.742795
342	MCF102A	18.71077	-1.3947864
343	MCF102A	19.991682	-11.923369
344	MCF102A	25.543072	-12.425658
345	MCF102A	10.502453	-12.87758
346	MCF102A	38.023655	-9.6221
347	MCF102A	36.627464	-16.656542
348	MCF102A	48.677845	-4.362808
349	MCF102A	59.325947	2.3724995
350	MCF102A	52.086823	-0.25812566
351	MCF102A	50.35216	-4.0468616
352	MCF102A	54.39228	-1.5379367
353	MCF102A	56.04607	-1.3446711
354	MCF102A	55.731983	-1.2718811
355	MCF102A	52.446693	-0.06386441
356	MCF102A	46.238388	-5.5550117
357	MCF102A	54.50176	9.502676
358	MCF102A	46.890488	5.4185886
359	MCF102A	50.280334	9.094119
360	MCF102A	7.9904723	47.86561
361	MCF102A	8.030046	47.879047
362	MCF102A	7.9748635	47.86166
363	MCF102A	8.0727215	47.875866
364	MCF102A	8.005174	47.759907
365	MCF102A	7.9404793	47.789284
366	MCF102A	7.614152	47.74127
367	MCF102A	3.000486	44.462513
368	MCF102A	-15.80421	30.503416
369	MCF102A	10.315485	24.520338
370	MCF102A	10.576574	24.1655
371	MCF102A	10.634694	24.276567
372	MCF102A	9.788366	25.106281
373	MCF102A	7.7453666	47.671665
374	MCF102A	7.7442913	47.81604
375	MCF102A	13.21872	44.888546
376	MCF102A	7.6077995	28.611937
377	MCF102A	3.999433	41.978104
378	MCF102A	4.344303	35.901817
379	MCF102A	21.462156	18.374807
380	MCF102A	-6.7261677	31.49698
381	MCF102A	-6.0876045	39.74308
382	MCF102A	-6.1480064	39.79086
383	MCF102A	8.044104	42.017155
384	MCF102A	6.4277587	30.513857
385	MCF102A	14.137488	34.064716
386	MCF102A	34.96909	24.067715
387	MCF102A	34.446415	25.792141
388	MCF102A	56.10535	14.235486
389	MCF102A	56.015373	13.815575
390	MCF102A	56.128963	13.719107
391	MCF102A	32.35266	31.68723
392	MCF102A	57.557228	8.216263
393	MCF102A	49.12414	16.575605
394	MCF102A	36.014343	23.487396
395	MCF102A	54.0568	8.156615
396	MCF102A	40.120457	23.288673
397	MCF102A	40.059364	23.59057
398	MCF102A	23.920332	38.162327
399	MCF102A	54.985233	14.9298525
400	MCF102A	39.0133	22.369389
401	MCF102A	50.980556	11.516091
402	MCF102A	2.954169	-6.095004
403	MCF102A	12.667873	16.640646
404	MCF102A	11.857237	30.398714
405	MCF102A	13.3825	16.44029
406	MCF102A	24.371725	38.381924
407	MCF102A	16.379175	41.445034
408	MCF102A	37.45827	20.659508
409	MCF102A	11.340359	29.522213
410	MCF102A	11.334433	29.51546
411	MCF102A	11.30581	29.532488
412	MCF102A	-9.71736	-26.813248
413	MCF102A	-9.94097	10.202426
414	MCF102A	26.73872	-34.918797
415	MCF102A	53.767292	13.067459
416	MCF102A	54.096813	13.7964115
417	MCF102A	24.507395	38.082024
418	MCF102A	24.494604	38.06947
419	MCF102A	15.038532	14.146172
420	MCF102A	7.075706	33.835056
421	MCF102A	28.296984	9.742761
422	MCF102A	29.454575	-35.816147
423	MCF102A	9.957999	31.18684
424	MCF102A	10.69819	36.299683
425	MCF102A	10.833147	29.217775
426	MCF102A	33.47671	8.414128
427	MCF102A	14.95693	14.785548
428	MCF102A	27.689241	-1.861037
429	MCF102A	14.901805	15.448947
430	MCF102A	26.885874	-35.552853
431	MCF102A	35.78055	-21.542572
432	MCF102A	-7.063051	-27.049915
433	MCF102A	-0.98156273	-25.810068
434	MCF102A	-11.2632885	10.387274
435	MCF102A	11.225705	32.97914
436	MCF102A	-2.4768345	34.90084
437	MCF102A	-2.513061	34.858315
438	MCF102A	-1.0197392	33.32277
439	MCF102A	9.803707	0.6792223
440	MCF102A	-5.529743	-26.42014
441	MCF102A	-10.96595	10.163721
442	MCF102A	5.94758	19.697445
443	MCF102A	9.677043	0.42258558
444	MCF102A	-15.638831	-22.14642
445	MCF102A	-4.778293	23.200077
446	MCF102A	-15.8019905	-21.211432
447	MCF102A	-15.344099	-21.88947
448	MCF102A	-15.227543	-21.171698
449	MCF102A	-15.198758	-21.180305
450	MCF102A	-20.781067	-16.399405
451	MCF102A	-6.928547	6.610589
452	MCF102A	-14.248047	26.991194
453	MCF102A	-10.0302105	-0.2617059
454	MCF102A	4.7577844	-34.082336
455	MCF102A	-15.01758	-21.21797
456	MCF102A	-16.747072	-17.54264
457	MCF102A	-20.098999	-16.315413
458	MCF102A	-2.526815	-28.278381
459	MCF102A	26.619188	-36.303886
460	MCF102A	-2.8573592	-29.446535
461	MCF102A	-7.5482183	7.8571925
462	MCF102A	-20.527468	7.80932
463	MCF102A	-3.4313917	-30.280922
464	MCF102A	-2.0667946	-30.597475
465	MCF102A	-1.8926973	-28.63183
466	MCF102A	-1.435777	-29.396906
467	MCF102A	-20.288206	7.246786
468	MCF102A	-15.484397	-22.042845
469	MCF102A	-15.487427	-22.086178
470	MCF102A	-5.8864927	-27.457905
471	MCF102A	-6.0812883	-27.114662
472	MCF102A	25.582476	-35.471478
473	MCF102A	26.112728	-34.155926
474	MCF102A	6.4289308	22.67553
475	MCF102A	6.329258	22.600386
476	MCF102A	4.1563106	37.150654
477	MCF102A	26.144882	-30.016989
478	MCF102A	16.505991	-28.87139
479	MCF102A	12.428967	1.0875094
480	MCF102A	18.560652	-16.450933
481	MCF102A	7.0914297	5.208105
482	MCF102A	-9.594729	12.909147
483	MCF102A	2.6781917	7.152916
484	MCF102A	22.978834	17.443913
485	MCF102A	22.835922	18.431341
486	MCF102A	31.735489	-8.438257
487	MCF102A	31.731997	-8.600334
488	MCF102A	-3.0092783	-6.788592
489	MCF102A	-2.4888608	-2.1518774
490	MCF102A	35.160248	-12.398777
491	MCF102A	5.3922	-7.239222
492	MCF102A	5.9875984	-7.281613
493	MCF102A	6.9529505	-8.030389
494	MCF102A	7.110925	-7.8809085
495	MCF102A	42.025955	-12.785411
496	MCF102A	31.523136	18.051517
497	MCF102A	32.722378	5.602912
498	MCF102A	31.399763	21.07822
499	MCF102A	45.354584	5.4122934
500	MCF102A	44.334366	7.338423
501	MCF102A	31.25411	15.707849
502	MCF102A	5.989623	19.53241
503	MCF102A	30.022648	-18.236622
504	MCF102A	20.952333	-26.112635
505	MCF102A	20.817165	-25.64178
506	MCF102A	28.149256	11.412185
507	MCF102A	35.68033	-15.605778
508	MCF102A	5.8740664	-8.392272
509	MCF102A	30.286005	-11.6481495
510	MCF102A	30.37242	-12.215341
511	MCF102A	-1.1838605	-2.6578624
512	MCF102A	7.837706	-30.116405
513	MCF102A	9.552527	-32.775257
514	MCF102A	9.558106	-32.749092
515	MCF102A	10.010109	-32.308918
516	MCF102A	10.506364	-32.10898
517	MCF102A	11.283843	-27.244923
518	MCF102A	11.347837	-27.228373
519	MCF102A	11.112871	-28.656504
520	MCF102A	38.746307	-24.156439
521	MCF102A	39.27585	-23.980814
522	MCF102A	39.487724	-23.965204
523	MCF102A	9.441494	-25.40983
524	MCF102A	9.451205	-20.864521
525	MCF102A	2.2393737	25.875937
526	MCF102A	28.261448	-18.671715
527	MCF102A	16.622583	5.605752
528	MCF102A	20.119287	2.604408
529	MCF102A	8.760544	-3.8182936
530	MCF102A	4.0345516	16.62466
531	MCF102A	-0.7360747	17.516535
532	MCF102A	-13.726259	-24.031908
533	MCF102A	22.256247	-4.914815
534	MCF102A	9.562627	-9.489719
535	MCF102A	9.299942	-11.420634
536	MCF102A	-13.547015	-21.952484
537	MCF102A	8.947083	-12.843139
538	MCF102A	8.528182	-12.872122
539	MCF102A	8.285173	-12.931422
540	MCF102A	8.679896	-13.918852
541	MCF102A	24.5145	-4.617194
542	MCF102A	10.026326	-8.6200695
543	MCF102A	10.126208	-9.070839
544	MCF102A	10.500392	-9.628472
545	MCF102A	24.58316	-4.3674474
546	MCF102A	12.368826	-0.60214746
547	MCF102A	-11.687294	15.284334
548	MCF102A	9.736644	-6.3016896
549	MCF102A	25.683397	-10.791987
550	MCF102A	14.656187	-2.021559
551	MCF102A	25.580389	-10.72839
552	MCF102A	-3.3363466	32.74911
553	MCF102A	-3.3279827	33.16911
554	MCF102A	0.585477	30.855022
555	MCF102A	0.37102345	30.688545
556	MCF102A	22.604256	25.40348
557	MCF102A	23.004774	25.166225
558	MCF102A	2.928379	19.130253
559	MCF102A	9.593579	-6.6586366
560	MCF102A	18.478638	0.8897282
561	MCF102A	-20.678724	3.7327962
562	MCF102A	-5.3078823	20.064129
563	MCF102A	-20.581678	3.5290449
564	MCF102A	-11.304233	22.292803
565	MCF102A	-10.188795	32.289658
566	MCF102A	-10.759707	32.768936
567	MCF102A	-11.097392	33.34023
568	MCF102A	15.806915	6.674918
569	MCF102A	29.443386	19.092772
570	MCF102A	30.931746	22.64005
571	MCF102A	26.23571	20.070225
572	MCF102A	3.6705697	18.62
573	MCF102A	3.4788806	18.622356
574	MCF102A	-5.327964	-1.270065
575	MCF102A	-5.4499335	-1.3385576
576	MCF102A	-18.211044	5.239151
577	MCF102A	-11.70522	1.7587857
578	MCF102A	-8.721443	-7.9855595
579	MCF102A	4.5754766	8.861706
580	MCF102A	-3.5091052	-20.174742
581	MCF102A	-1.1797941	-20.209051
582	MCF102A	-18.109283	-23.86453
583	MCF102A	-20.606659	-0.3592478
584	MCF102A	-23.664865	-2.1964595
585	MCF102A	-22.587824	-5.810235
586	MCF102A	23.752615	5.128203
587	MCF102A	-0.47701392	-8.936446
588	MCF102A	30.128916	-13.750172
589	MCF102A	-5.366517	23.986145
590	MCF102A	-5.2868743	25.835266
591	MCF102A	-5.950994	25.924713
592	MCF102A	1.9461395	8.604605
593	MCF102A	6.194746	20.649942
594	MCF102A	32.15241	-9.506386
595	MCF102A	3.3529015	34.292114
596	MCF102A	-9.128343	26.088106
597	MCF102A	-3.331283	31.608776
598	MCF102A	-9.986018	14.992718
599	MCF102A	3.2251542	39.374947
600	MCF102A	-0.17670758	37.5514
601	MCF102A	-1.4497042	36.179874
602	MCF102A	0.7669566	37.515564
603	MCF102A	0.6071071	34.68964
604	MCF102A	11.287838	35.262127
605	MCF102A	-4.4481473	28.016592
606	MCF102A	-4.454271	28.015549
607	MCF102A	-3.9072628	29.299969
608	MCF102A	2.3369126	34.85559
609	MCF102A	-1.0642899	36.64521
610	MCF102A	-5.9278235	25.372114
611	MCF102A	-10.977311	-2.9309237
612	MCF102A	5.680223	-1.4888338
613	MCF102A	6.253713	-1.1718788
614	MCF102A	-10.784893	-2.7996864
615	MCF102A	-14.962563	14.621928
616	MCF102A	-14.726334	15.183457
617	MCF102A	-13.644003	-19.0752
618	MCF102A	29.430378	-22.67336
619	MCF102A	7.5300264	-4.8739877
620	MCF102A	18.156698	-32.006702
621	MCF102A	-6.5154195	-26.71123
622	MCF102A	-6.50336	-26.829567
623	MCF102A	-6.7547603	-26.810047
624	MCF102A	16.064209	15.794731
625	MCF102A	15.798705	15.488585
626	MCF102A	27.531158	32.01566
627	MCF102A	27.393387	32.050686
628	MCF102A	15.469202	15.924812
629	MCF102A	15.7327175	15.902578
630	MCF102A	7.897471	36.497364
631	MCF102A	-6.3641896	9.751807
632	MCF102A	8.083639	35.97329
633	MCF102A	40.391968	-21.33905
634	MCF102A	40.396996	-21.306486
635	MCF102A	40.375607	-21.31056
636	MCF102A	27.519762	9.079363
637	MCF102A	27.05136	9.342845
638	MCF102A	27.160673	9.37927
639	MCF102A	27.141127	9.298205
640	MCF102A	48.01742	18.393911
641	MCF102A	60.9308	8.707189
642	MCF102A	43.1287	19.150696
643	MCF102A	42.474422	-20.780935
644	MCF102A	38.245453	22.038786
645	MCF102A	42.91956	18.93078
646	MCF102A	44.472935	-24.567497
647	MCF102A	44.339985	-24.538551
648	MCF102A	44.134983	-24.098495
649	MCF102A	42.41138	-20.828045
650	MCF102A	25.966621	9.288552
651	MCF102A	27.20105	9.208842
652	MCF102A	19.5922	40.02095
653	MCF102A	39.54953	16.903324
654	MCF102A	8.947635	31.892033
655	MCF102A	9.069756	31.961248
656	MCF102A	14.266618	28.430443
657	MCF102A	13.144807	27.323284
658	MCF102A	44.245834	-24.803686
659	MCF102A	43.543167	-23.3745
660	MCF102A	13.475022	27.153898
661	MCF102A	11.649956	34.22037
662	MCF102A	12.888107	34.91933
663	MCF102A	34.291195	-22.529226
664	MCF102A	40.552147	-25.390596
665	MCF102A	43.249157	17.739082
666	MCF102A	43.315033	18.137186
667	MCF102A	13.77093	27.220497
668	MCF102A	10.470375	23.523281
669	MCF102A	6.3772826	22.504093
670	MCF102A	6.373383	22.397837
671	MCF102A	16.800024	-25.592035
672	MCF102A	-3.9413078	-17.563799
673	MCF102A	33.760445	-22.054764
674	MCF102A	33.77168	-22.101849
675	MCF102A	33.72561	-22.183908
676	MCF102A	27.365082	-31.655725
677	MCF102A	34.03921	8.92026
678	MCF102A	50.100018	9.613078
679	MCF102A	36.58198	-25.194567
680	MCF102A	40.69938	-26.023993
681	MCF102A	57.158443	-6.1390214
682	MCF102A	22.438858	7.8441586
683	MCF102A	25.300074	11.479713
684	MCF102A	34.945557	-11.893839
685	MCF102A	23.179579	13.935371
686	MCF102A	48.98623	8.982745
687	MCF102A	49.128773	9.399028
688	MCF102A	35.609898	2.1706078
689	MCF102A	40.086227	24.281487
690	MCF102A	25.685284	32.51762
691	MCF102A	24.52255	38.067726
692	MCF102A	12.175876	36.77658
693	MCF102A	6.305605	37.65747
694	MCF102A	11.839066	31.065123
695	MCF102A	11.603203	33.444633
696	MCF102A	11.842243	31.295135
697	MCF102A	8.669667	42.732258
698	MCF102A	5.5933237	44.416676
699	MCF102A	9.171155	41.849438
700	MCF102A	16.52022	41.121353
701	MCF102A	18.629946	39.474163
702	MCF102A	18.456196	37.060627
703	MCF102A	18.288265	38.826557
704	MCF102A	18.106628	39.095554
705	MCF102A	11.667675	41.945553
706	MCF102A	16.760096	40.529015
707	MCF102A	19.57909	38.72493
708	MCF102A	12.005175	42.32949
709	MCF102A	11.552583	42.99577
710	MCF102A	12.035977	42.485157
711	MCF102A	11.95968	43.075294
712	MCF102A	11.299345	43.321022
713	MCF102A	11.6457815	42.35718
714	MCF102A	11.390446	42.471954
715	MCF102A	11.108461	37.001286
716	MCF102A	6.9057956	35.413765
717	MCF102A	10.594387	16.158693
718	MCF102A	-14.106739	-19.857504
719	MCF102A	-14.146843	-19.849012
720	MCF102A	33.096966	-1.2535218
721	MCF102A	-3.650909	28.319645
722	MCF102A	-21.44105	-20.83677
723	MCF102A	28.967457	5.253287
724	MCF102A	3.7910109	2.1036043
725	MCF102A	-21.988306	-20.235264
726	MCF102A	-21.364073	-20.933985
727	MCF102A	-21.434942	-21.177847
728	MCF102A	25.349535	-30.602549
729	MCF102A	-5.6380835	-28.466234
730	MCF102A	8.497508	16.75851
731	MCF102A	13.141782	21.3838
732	MCF102A	10.31049	29.799557
733	MCF102A	33.773117	-33.319168
734	MCF102A	17.033096	33.953445
735	MCF102A	17.274145	40.37805
