	cellLine	tsne-2d-one	tsne-2d-two
401	MCF102A	-19.287687	25.469934
402	MCF102A	-19.327103	25.70062
403	MCF102A	-18.706047	24.877691
404	MCF102A	-18.501663	24.595076
405	MCF102A	-18.757544	24.56472
406	MCF102A	-18.883492	25.496614
407	MCF102A	-18.40691	24.668264
408	MCF102A	-18.615284	24.60483
409	MCF102A	-18.608887	24.662771
410	MCF102A	-18.506365	24.464056
411	MCF102A	-18.352482	24.11494
412	MCF102A	-18.263975	23.775974
413	MCF102A	-18.44701	24.107544
414	MCF102A	-18.412806	23.981903
415	MCF102A	-18.45585	24.109339
416	MCF102A	-18.415094	24.228605
417	MCF102A	-18.549723	24.518095
418	MCF102A	-18.44522	24.587059
419	MCF102A	-18.491665	24.498194
420	MCF102A	-18.420877	24.052149
421	MCF102A	-18.520859	23.564857
422	MCF102A	-18.65104	23.983658
423	MCF102A	-18.839727	24.766302
424	MCF102A	-18.717535	24.463287
425	MCF102A	-18.693966	24.447441
426	MCF102A	-19.049118	24.813156
427	MCF102A	-19.91108	25.497042
428	MCF102A	-19.402412	25.092112
429	MCF102A	-19.344044	24.901787
430	MCF102A	-18.695393	22.950367
431	MCF102A	-18.193462	20.042332
432	MCF102A	-18.151884	19.986897
433	MCF102A	-18.165407	19.948349
434	MCF102A	-18.25523	20.202963
435	MCF102A	-18.2012	19.72258
436	MCF102A	-18.542305	19.46117
437	MCF102A	-18.493656	19.729029
438	MCF102A	-18.357237	19.843115
439	MCF102A	-18.266214	19.886549
440	MCF102A	-18.380491	19.414093
441	MCF102A	-18.568274	19.248003
442	MCF102A	-18.508877	19.25993
443	MCF102A	-18.508207	18.77274
444	MCF102A	-18.491978	18.702246
445	MCF102A	-18.699173	18.47605
446	MCF102A	-18.86453	18.439642
447	MCF102A	-18.728151	18.235107
448	MCF102A	-18.735487	18.355282
449	MCF102A	-19.087074	18.670176
450	MCF102A	-19.07347	18.673008
451	MCF102A	-19.35999	18.769459
452	MCF102A	-19.162983	18.709759
453	MCF102A	-18.919363	18.386103
454	MCF102A	-19.038492	18.447718
455	MCF102A	-19.034018	18.3714
456	MCF102A	-18.92938	18.328249
457	MCF102A	-18.371716	18.281065
458	MCF102A	-18.442839	18.355783
459	MCF102A	-18.494146	18.453192
460	MCF102A	-18.557655	18.250978
461	MCF102A	-18.57005	18.270674
462	MCF102A	-18.573717	18.258892
463	MCF102A	-18.545061	18.26417
464	MCF102A	-18.636192	18.322966
